01-02-2024 13:02:02 root:INFO:epoch:0, train_loss:0.0001608164020581171, test_loss:9.797404345590621e-05
01-09-2024 13:09:04 root:INFO:epoch:1, train_loss:6.212119478732347e-05, test_loss:6.154982111183926e-05
01-15-2024 13:15:30 root:INFO:epoch:2, train_loss:4.609178358805366e-05, test_loss:7.015572919044644e-05
01-22-2024 13:22:22 root:INFO:epoch:3, train_loss:3.820913843810558e-05, test_loss:5.634271656163037e-05
01-29-2024 13:29:00 root:INFO:epoch:4, train_loss:3.341367482789792e-05, test_loss:3.949537131120451e-05
01-35-2024 13:35:33 root:INFO:epoch:5, train_loss:3.0236229576985352e-05, test_loss:4.5150321966502815e-05
01-42-2024 13:42:22 root:INFO:epoch:6, train_loss:2.8036918592988513e-05, test_loss:4.3772455683210865e-05
01-48-2024 13:48:02 root:INFO:epoch:7, train_loss:2.654247327882331e-05, test_loss:5.4631862440146506e-05
01-54-2024 13:54:44 root:INFO:epoch:8, train_loss:2.5120476493611932e-05, test_loss:3.4543532819952816e-05
01-01-2024 14:01:36 root:INFO:epoch:9, train_loss:2.4258146368083544e-05, test_loss:4.040524800075218e-05
01-08-2024 14:08:24 root:INFO:epoch:10, train_loss:2.3164067897596397e-05, test_loss:2.9720007660216652e-05
01-15-2024 14:15:00 root:INFO:epoch:11, train_loss:2.2289814296527766e-05, test_loss:2.7707952540367842e-05
01-21-2024 14:21:24 root:INFO:epoch:12, train_loss:2.1580939574050717e-05, test_loss:2.643837797222659e-05
01-27-2024 14:27:51 root:INFO:epoch:13, train_loss:2.0890460291411728e-05, test_loss:2.8198679501656443e-05
01-34-2024 14:34:42 root:INFO:epoch:14, train_loss:2.0424200556590222e-05, test_loss:2.769610182440374e-05
01-41-2024 14:41:02 root:INFO:epoch:15, train_loss:2.0047113139298744e-05, test_loss:3.118753738817759e-05
01-47-2024 14:47:09 root:INFO:epoch:16, train_loss:1.9337974663358182e-05, test_loss:2.8271051633055322e-05
01-54-2024 14:54:07 root:INFO:epoch:17, train_loss:1.9088562112301588e-05, test_loss:3.0371984394150786e-05
01-00-2024 15:00:47 root:INFO:epoch:18, train_loss:1.8299951989320107e-05, test_loss:2.9499866286641918e-05
01-07-2024 15:07:57 root:INFO:epoch:19, train_loss:1.7992470020544715e-05, test_loss:2.8302316422923468e-05
01-15-2024 15:15:01 root:INFO:epoch:20, train_loss:1.7525433577247895e-05, test_loss:2.9062746762065217e-05
01-25-2024 15:25:30 root:INFO:epoch:21, train_loss:1.7332409697701223e-05, test_loss:2.909621616709046e-05
01-36-2024 15:36:21 root:INFO:epoch:22, train_loss:1.6883164789760485e-05, test_loss:2.709267209866084e-05
01-46-2024 15:46:05 root:INFO:epoch:23, train_loss:1.6785661500762217e-05, test_loss:2.694137947401032e-05
01-54-2024 15:54:44 root:INFO:epoch:24, train_loss:1.6379899534513243e-05, test_loss:2.4703860617592e-05
01-56-2024 15:56:51 root:INFO:epoch:25, train_loss:1.6067309843492694e-05, test_loss:2.401298115728423e-05
01-58-2024 15:58:34 root:INFO:epoch:26, train_loss:1.5863401131355204e-05, test_loss:2.5582261514500715e-05
01-00-2024 16:00:07 root:INFO:epoch:27, train_loss:1.5723371689091437e-05, test_loss:2.425413731543813e-05
01-02-2024 16:02:39 root:INFO:epoch:28, train_loss:1.5587458619847894e-05, test_loss:2.343527194170747e-05
01-04-2024 16:04:52 root:INFO:epoch:29, train_loss:1.5277422789949924e-05, test_loss:2.4896762624848634e-05
01-07-2024 16:07:40 root:INFO:epoch:30, train_loss:1.5016525139799342e-05, test_loss:2.4092953026411124e-05
01-09-2024 16:09:32 root:INFO:epoch:31, train_loss:1.496583536209073e-05, test_loss:2.35406550928019e-05
01-11-2024 16:11:18 root:INFO:epoch:32, train_loss:1.4648015167040285e-05, test_loss:2.2995458493824117e-05
01-12-2024 16:12:58 root:INFO:epoch:33, train_loss:1.454908760933904e-05, test_loss:2.3310223696171306e-05
01-14-2024 16:14:44 root:INFO:epoch:34, train_loss:1.4336393178382423e-05, test_loss:2.3596978280693293e-05
01-16-2024 16:16:26 root:INFO:epoch:35, train_loss:1.408875050401548e-05, test_loss:2.450145620969124e-05
01-17-2024 16:17:59 root:INFO:epoch:36, train_loss:1.4021879906067625e-05, test_loss:2.5042938432306983e-05
01-19-2024 16:19:35 root:INFO:epoch:37, train_loss:1.3920301171310712e-05, test_loss:2.4998458684422076e-05
01-21-2024 16:21:10 root:INFO:epoch:38, train_loss:1.3742066585109569e-05, test_loss:2.3730117391096428e-05
01-22-2024 16:22:52 root:INFO:epoch:39, train_loss:1.3548026799981017e-05, test_loss:2.2810263544670306e-05
01-24-2024 16:24:32 root:INFO:epoch:40, train_loss:1.3533594028558582e-05, test_loss:2.868992305593565e-05
01-25-2024 16:25:56 root:INFO:epoch:41, train_loss:1.3430367289402056e-05, test_loss:2.5527462639729492e-05
01-27-2024 16:27:40 root:INFO:epoch:42, train_loss:1.3371192835620604e-05, test_loss:2.4984376068459824e-05
01-29-2024 16:29:47 root:INFO:epoch:43, train_loss:1.3154724911146332e-05, test_loss:2.4819508325890638e-05
01-31-2024 16:31:44 root:INFO:epoch:44, train_loss:1.3216873412602581e-05, test_loss:2.178519753215369e-05
01-33-2024 16:33:59 root:INFO:epoch:45, train_loss:1.3143160686013289e-05, test_loss:2.1769390514236875e-05
01-36-2024 16:36:14 root:INFO:epoch:46, train_loss:1.2980462088307831e-05, test_loss:2.249808494525496e-05
01-37-2024 16:37:58 root:INFO:epoch:47, train_loss:1.2856975445174612e-05, test_loss:2.247574411740061e-05
01-39-2024 16:39:23 root:INFO:epoch:48, train_loss:1.2794043868780136e-05, test_loss:2.550294993852731e-05
01-40-2024 16:40:54 root:INFO:epoch:49, train_loss:1.2645607966987882e-05, test_loss:2.534277518861927e-05
01-42-2024 16:42:34 root:INFO:epoch:50, train_loss:1.2640142813324928e-05, test_loss:2.7428226530901156e-05
01-44-2024 16:44:11 root:INFO:epoch:51, train_loss:1.2527781109383795e-05, test_loss:2.9438235287670977e-05
01-45-2024 16:45:56 root:INFO:epoch:52, train_loss:1.2570918443088885e-05, test_loss:3.1055245926836506e-05
01-47-2024 16:47:28 root:INFO:epoch:53, train_loss:1.2472412890929263e-05, test_loss:3.056086279684678e-05
01-48-2024 16:48:52 root:INFO:epoch:54, train_loss:1.2386153684929013e-05, test_loss:3.0412904379772954e-05
01-50-2024 16:50:36 root:INFO:epoch:55, train_loss:1.2282417628739495e-05, test_loss:2.820603913278319e-05
01-52-2024 16:52:24 root:INFO:epoch:56, train_loss:1.220688773173606e-05, test_loss:2.9957727747387253e-05
01-54-2024 16:54:15 root:INFO:epoch:57, train_loss:1.2208291991555598e-05, test_loss:2.7925345420953818e-05
01-57-2024 16:57:22 root:INFO:epoch:58, train_loss:1.219988553202711e-05, test_loss:3.034486508113332e-05
01-22-2024 17:22:58 root:INFO:epoch:59, train_loss:1.2065745067957323e-05, test_loss:3.096472210017964e-05
01-16-2024 18:16:54 root:INFO:epoch:60, train_loss:1.195710228785174e-05, test_loss:3.144962465739809e-05
01-10-2024 19:10:06 root:INFO:epoch:61, train_loss:1.1980057934124488e-05, test_loss:3.166900933138095e-05
01-03-2024 20:03:19 root:INFO:epoch:62, train_loss:1.1856071978399996e-05, test_loss:3.2471027225255966e-05
01-37-2024 20:37:56 root:INFO:epoch:63, train_loss:1.185380187962437e-05, test_loss:3.1436422432307154e-05
