01-42-2024 12:42:11 root:INFO:epoch:0, train_loss:0.00012657760817091912, test_loss:8.390623406739905e-05
01-42-2024 12:42:37 root:INFO:epoch:1, train_loss:5.040188989369199e-05, test_loss:5.587207124335691e-05
01-43-2024 12:43:02 root:INFO:epoch:2, train_loss:4.055370300193317e-05, test_loss:4.787488796864636e-05
01-43-2024 12:43:26 root:INFO:epoch:3, train_loss:3.5063196264673024e-05, test_loss:4.4862452341476455e-05
01-43-2024 12:43:52 root:INFO:epoch:4, train_loss:3.207400004612282e-05, test_loss:3.7914021959295496e-05
01-44-2024 12:44:20 root:INFO:epoch:5, train_loss:2.958698860311415e-05, test_loss:3.426078546908684e-05
01-44-2024 12:44:49 root:INFO:epoch:6, train_loss:2.7830647013615817e-05, test_loss:3.265044870204292e-05
01-45-2024 12:45:19 root:INFO:epoch:7, train_loss:2.6444326067576185e-05, test_loss:3.205912435078062e-05
01-45-2024 12:45:50 root:INFO:epoch:8, train_loss:2.545035385992378e-05, test_loss:3.070867751375772e-05
01-46-2024 12:46:21 root:INFO:epoch:9, train_loss:2.4404973373748362e-05, test_loss:2.8798667699447833e-05
01-46-2024 12:46:54 root:INFO:epoch:10, train_loss:2.3673579562455416e-05, test_loss:2.786520417430438e-05
01-47-2024 12:47:28 root:INFO:epoch:11, train_loss:2.2943127987673506e-05, test_loss:2.7317548301653005e-05
01-48-2024 12:48:03 root:INFO:epoch:12, train_loss:2.2356485715135932e-05, test_loss:2.714286165428348e-05
01-48-2024 12:48:38 root:INFO:epoch:13, train_loss:2.173337634303607e-05, test_loss:2.5988938432419673e-05
01-49-2024 12:49:11 root:INFO:epoch:14, train_loss:2.1225070668151602e-05, test_loss:2.4835973817971535e-05
01-49-2024 12:49:42 root:INFO:epoch:15, train_loss:2.0750552721437998e-05, test_loss:2.4426524760201573e-05
01-50-2024 12:50:12 root:INFO:epoch:16, train_loss:2.0350469640106894e-05, test_loss:2.433679583191406e-05
01-50-2024 12:50:38 root:INFO:epoch:17, train_loss:1.9957929907832295e-05, test_loss:2.5607258066884242e-05
01-51-2024 12:51:02 root:INFO:epoch:18, train_loss:1.957172753463965e-05, test_loss:2.5521439965814352e-05
01-51-2024 12:51:26 root:INFO:epoch:19, train_loss:1.935323598445393e-05, test_loss:2.338478407182265e-05
01-51-2024 12:51:51 root:INFO:epoch:20, train_loss:1.8932632883661427e-05, test_loss:2.309337469341699e-05
01-52-2024 12:52:16 root:INFO:epoch:21, train_loss:1.870649794000201e-05, test_loss:2.2210329916561022e-05
01-52-2024 12:52:42 root:INFO:epoch:22, train_loss:1.8402821297058836e-05, test_loss:2.359886457270477e-05
01-53-2024 12:53:08 root:INFO:epoch:23, train_loss:1.820529178075958e-05, test_loss:2.228324956377037e-05
01-53-2024 12:53:36 root:INFO:epoch:24, train_loss:1.792538932932075e-05, test_loss:2.141601908078883e-05
01-54-2024 12:54:06 root:INFO:epoch:25, train_loss:1.7713475244818255e-05, test_loss:2.1184803699725308e-05
01-56-2024 12:56:49 root:INFO:epoch:26, train_loss:1.7519383618491702e-05, test_loss:2.0864070393145084e-05
01-04-2024 13:04:33 root:INFO:epoch:27, train_loss:1.733611134113744e-05, test_loss:2.063571082544513e-05
01-11-2024 13:11:29 root:INFO:epoch:28, train_loss:1.7122474673669785e-05, test_loss:2.036856130871456e-05
01-18-2024 13:18:44 root:INFO:epoch:29, train_loss:1.6932423022808507e-05, test_loss:2.025834510277491e-05
01-25-2024 13:25:24 root:INFO:epoch:30, train_loss:1.6755526303313673e-05, test_loss:2.0376473912619986e-05
01-32-2024 13:32:01 root:INFO:epoch:31, train_loss:1.656923268456012e-05, test_loss:2.00832564587472e-05
01-38-2024 13:38:27 root:INFO:epoch:32, train_loss:1.643642463022843e-05, test_loss:1.9960452846135013e-05
01-45-2024 13:45:05 root:INFO:epoch:33, train_loss:1.6250392945948988e-05, test_loss:1.9964418243034743e-05
01-52-2024 13:52:12 root:INFO:epoch:34, train_loss:1.6143334505613893e-05, test_loss:1.9658398741739802e-05
